"Plant.Code","Plant.Name","State","Latitude","Longitude","DC","HB","ON","PN","RC","RT","NA"
1739,"Putnam (MI)","MI","42.710799999999999","-83.456100000000006",0,0,0,0,0,0,116
1740,"River Rouge","MI","42.273899999999998","-83.111900000000006",0,0,2209330.834,0,0,0,86524.166
1741,"Slocum","MI","42.122500000000002","-83.185000000000002",0,0,0,0,0,0,-133
1743,"St Clair","MI","42.764200000000002","-82.471900000000005",0,0,5389215.006,0,0,0,26720.959
1744,"Superior","MI","42.2639","-83.642200000000003",0,0,0,0,0,0,-219
1745,"Trenton Channel","MI","42.121699999999997","-83.180800000000005",0,0,2525022.643,0,0,0,10785.403
1746,"Wilmot","MI","43.456600000000002","-83.188900000000004",0,0,0,0,0,0,46
1750,"Manistique","MI","45.955013999999998","-86.256291000000004",0,0,0,0,0,0,329
1751,"Edison Sault","MI","46.516199999999998","-84.372900000000001",0,0,0,0,0,0,220031
1753,"Berrien Springs","MI","41.943899999999999","-86.328900000000004",0,0,0,0,0,0,31827
1754,"Buchanan (MI)","MI","41.839565999999998","-86.351050000000001",0,0,0,0,0,0,17973
1756,"Saxon Falls","WI","46.539200000000001","-90.374200000000002",0,0,0,0,0,0,12243
1757,"Superior Falls","MI","46.564601000000003","-90.416146999999995",0,0,0,0,0,0,10281
1760,"Constantine","MI","41.843600000000002","-85.669399999999996",0,0,0,0,0,0,5139
1761,"Mottville","MI","41.805599999999998","-85.750500000000002",0,0,0,0,0,0,8146
1769,"Presque Isle","MI","46.578899999999997","-87.394999999999996",0,0,0,0,0,0,1892723.032
1771,"Escanaba","MI","45.771667000000001","-87.063922000000005",0,0,0,0,0,0,24839
1772,"John H Warden","MI","46.755299999999998","-88.455799999999996",0,0,0,0,0,0,118046
1773,"Prickett","MI","46.726100000000002","-88.662499999999994",0,0,0,0,0,0,5400
1774,"Victoria Dam","MI","46.696399999999997","-89.2089",0,0,0,0,0,0,63170
1775,"Brule","WI","45.947200000000002","-88.218900000000005",0,0,0,0,0,0,16591
1776,"Chalk Hill","MI","45.513599999999997","-87.801100000000005",0,0,0,0,0,0,37223
1777,"Hemlock Falls","MI","46.131100000000004","-88.224999999999994",0,0,0,0,0,0,9650
1778,"Kingsford","MI","45.807955999999997","-88.125120999999993",0,0,0,0,0,0,29115
1780,"Michigamme Falls","MI","45.955300000000001","-88.195800000000006",0,0,0,0,0,0,32433
1781,"Peavy Falls","MI","45.990780999999998","-88.210514000000003",0,0,0,0,0,0,54309
1784,"Twin Falls (MI)","MI","45.871899999999997","-88.069400000000002",0,0,0,0,0,0,34331
1785,"Way Dam","MI","46.159199999999998","-88.235299999999995",0,0,0,0,0,0,2328
1786,"White Rapids","MI","45.482084","-87.802177999999998",0,0,0,0,0,0,36848
1787,"Grand Rapids","MI","45.354700000000001","-87.6494",0,0,0,0,0,0,32827
1818,"Clinton","MI","42.072499999999998","-83.971400000000003",0,0,0,0,0,0,-62
1821,"Crystal Falls","MI","46.106278000000003","-88.334530999999998",0,0,0,0,0,0,5252
1822,"Mistersky","MI","42.303899999999999","-83.090299999999999",0,0,0,0,0,0,0
1825,"J B Sims","MI","43.070599999999999","-86.234999999999999",0,0,0,0,0,0,174462.003
1826,"Grand Haven Diesel Plant","MI","43.061188999999999","-86.236639999999994",0,0,0,0,0,0,-76
1827,"Hart","MI","43.706699999999998","-86.436700000000002",0,0,0,0,0,0,0
1829,"Hillsdale","MI","41.906100000000002","-84.631900000000002",0,0,0,0,0,0,0
1830,"James De Young","MI","42.7956","-86.113299999999995",0,0,0,0,0,0,51238
1831,"Eckert Station","MI","42.718389999999999","-84.558080000000004",0,0,549251.998,0,0,0,0
1832,"Erickson Station","MI","42.692222000000001","-84.657222000000004",0,0,0,0,935528.998,0,0
1840,"Plant Four","MI","46.575964999999997","-87.403578999999993",0,0,0,0,0,0,255
1842,"James R Smith","MI","46.571638999999998","-87.410454999999999",0,0,0,0,0,0,13361
1843,"Shiras","MI","46.530597999999998","-87.392206000000002",0,0,0,0,0,0,303816.005
1844,"Marshall (MI)","MI","42.271700000000003","-84.941100000000006",0,0,0,0,0,0,503
1846,"Newberry","MI","46.593299999999999","-85.818299999999994",0,0,0,0,0,0,53
1848,"Norway (MI)","MI","45.788899999999998","-87.905799999999999",0,0,0,0,0,0,28665
1851,"Frank Jenkins","MI","42.864400000000003","-84.903099999999995",0,0,0,0,0,0,0
1852,"St Louis","MI","43.401899999999998","-84.601399999999998",0,0,0,0,0,0,666
1853,"Main Street (MI)","MI","43.728900000000003","-83.436700000000002",0,0,0,0,0,0,2
1855,"Sturgis City  Diesel Plant","MI","41.799199999999999","-85.425600000000003",0,0,0,0,0,0,41
1856,"Hydro Plant","MI","41.9711","-85.5381",0,0,0,0,0,0,8771
1865,"Saint Marys Falls","MI","46.506250000000001","-84.349266999999998",0,0,0,0,0,0,158761
1866,"Wyandotte","MI","42.208100000000002","-83.145300000000006",0,0,0,0,0,0,104020
1867,"Zeeland","MI","42.806699999999999","-86.055800000000005",0,0,0,0,0,0,-344
1868,"Dafter","MI","46.3292","-84.384699999999995",0,0,0,0,0,0,217
1871,"Kleber","MI","45.391984000000001","-84.333257000000003",0,0,0,0,0,0,7286
1873,"Tower","MI","45.362819999999999","-84.294970000000006",0,0,0,0,0,0,75
1874,"Caro","MI","43.4878","-83.388099999999994",0,0,0,0,0,0,0
1875,"Ubly","MI","43.680599999999998","-82.947800000000001",0,0,0,0,0,0,0.98
1877,"George Johnson","MI","43.839300000000001","-85.426000000000002",0,0,0,0,0,0,7777
1880,"Claude Vandyke","MI","42.731000000000002","-85.855099999999993",0,0,0,0,0,0,548
1881,"Vestaburg","MI","43.401600000000002","-84.914100000000005",0,0,0,0,0,0,654
1888,"Fox Lake","MN","43.672800000000002","-94.707499999999996",0,0,0,0,0,0,880
1889,"Hills","MN","43.528874000000002","-96.364722",0,0,0,0,0,0,-119
1891,"Syl Laskin","MN","47.5306","-92.161900000000003",0,0,346845.999,0,0,0,0
1892,"Blanchard","MN","45.861400000000003","-94.359200000000001",0,0,0,0,0,0,100393
1893,"Clay Boswell","MN","47.261099999999999","-93.652799999999999",0,0,3679830.516,0,3679830.516,0,0
1894,"Fond Du Lac","MN","46.666767999999998","-92.293897000000001",0,0,0,0,0,0,34370
1895,"Knife Falls","MN","46.726627000000001","-92.448618999999994",0,0,0,0,0,0,8397
1896,"Little Falls (MN)","MN","45.975012999999997","-94.369094000000004",0,0,0,0,0,0,34311
1897,"M L Hibbard","MN","46.735331000000002","-92.151711000000006",0,0,0,0,0,0,19635
1898,"Pillager","MN","46.316032999999997","-94.484943999999999",0,0,0,0,0,0,9891
1899,"Scanlon","MN","46.709125999999998","-92.421733000000003",0,0,0,0,0,0,5684
1900,"Sylvan","MN","46.305","-94.377499999999998",0,0,0,0,0,0,10928
1901,"Thomson","MN","46.655000000000001","-92.333299999999994",0,0,0,0,0,0,11395
1902,"Winton","MN","47.934399999999997","-91.763900000000007",0,0,0,0,0,0,19602
1904,"Black Dog","MN","44.8108","-93.250100000000003",0,0,0,1842094.031,0,0,0
1910,"Granite City","MN","45.575600000000001","-94.140799999999999",0,0,0,0,0,0,-290
1911,"Hennepin Island","MN","44.982359000000002","-93.254163000000005",0,0,0,0,0,0,63382
1912,"High Bridge","MN","44.931399999999996","-93.111699999999999",0,0,1016760,0,0,0,0
1913,"Inver Hills","MN","44.780999999999999","-93.042000000000002",0,0,0,0,0,0,2572
1914,"Key City","MN","44.197400000000002","-94.007800000000003",0,0,0,0,0,0,-388
1915,"Allen S King","MN","45.03","-92.778599999999997",0,0,2992941.966,0,0,0,0
1922,"Monticello Nuclear Facility","MN","45.333799999999997","-93.849299999999999",0,0,4323966,0,0,0,0
1925,"Prairie Island","MN","44.622","-92.633300000000006",0,0,8383200,0,0,0,0
1926,"Red Wing","MN","44.569200000000002","-92.516912000000005",0,0,0,0,0,0,109528
1927,"Riverside (MN)","MN","45.020299999999999","-93.275300000000001",0,0,1007619.29,0,0,0,2.709
1929,"St James","MN","43.621667000000002","-95.678888999999998",0,0,0,0,0,0,52
1934,"Wilmarth","MN","44.1967","-94.000900000000001",0,0,0,0,0,0,106945
1943,"Hoot Lake","MN","46.290641000000001","-96.043251999999995",0,0,290782.9995,0,290782.9995,0,4669
1956,"Adrian","MN","43.639167","-95.943611000000004",0,0,0,0,0,0,38
1958,"Alexandria","MN","45.889167","-95.379722000000001",0,0,0,0,0,0,7.84
1961,"Austin Northeast","MN","43.7014","-92.962599999999995",0,0,0,0,0,0,0
1964,"Benson City of","MN","45.314444000000002","-95.602777000000003",0,0,0,0,0,0,71
1966,"Blooming Prairie","MN","43.922499999999999","-93.124700000000004",0,0,0,0,0,0,131
1967,"Blue Earth","MN","43.637500000000003","-94.101667000000006",0,0,0,0,0,0,42
1969,"Delano","MN","45.041378000000002","-93.790521999999996",0,0,0,0,0,0,42.14
1970,"Detroit Lakes","MN","46.817500000000003","-95.843333000000001",0,0,0,0,0,0,38
1971,"Elk River City of","MN","45.315800000000003","-93.578100000000006",0,0,0,0,0,0,26490
1972,"Fairfax","MN","44.527799999999999","-94.721699999999998",0,0,0,0,0,0,9
1973,"Fairmont (MN)","MN","43.657899999999998","-94.464699999999993",0,0,0,0,0,0,15271
1975,"Glencoe","MN","44.770899999999997","-94.158199999999994",0,0,0,0,0,0,342
1976,"Grand Marais","MN","47.775799999999997","-90.339200000000005",0,0,0,0,0,0,180
1977,"Granite Falls","MN","44.811684999999997","-95.534549999999996",0,0,0,0,0,0,2175
1979,"Hibbing","MN","47.429400000000001","-92.935000000000002",0,0,0,0,0,0,146028.982
1980,"Hutchinson Plant #1","MN","44.895741000000001","-94.368432999999996",0,0,0,0,0,0,15483
1982,"Janesville","MN","44.112200000000001","-93.694400000000002",0,0,0,0,0,0,49.98
1983,"Kenyon Municipal","MN","44.268900000000002","-92.971400000000003",0,0,0,0,0,0,13
1985,"Lake Crystal","MN","44.106887999999998","-94.219696999999996",0,0,0,0,0,0,51
1987,"Lanesboro","MN","43.720025999999997","-91.977738000000002",0,0,0,0,0,0,325
1989,"Litchfield","MN","45.115000000000002","-94.528099999999995",0,0,0,0,0,0,392
1990,"Luverne","MN","43.654443999999998","-96.201943999999997",0,0,0,0,0,0,50
1993,"Marshall (MN)","MN","44.446584999999999","-95.792118000000002",0,0,0,0,0,0,75
1994,"Melrose","MN","45.674999999999997","-94.815276999999995",0,0,0,0,0,0,0
1995,"Moorhead","MN","46.853611000000001","-96.731110999999999",0,0,0,0,0,0,0
1996,"Moose Lake","MN","46.448900000000002","-92.781400000000005",0,0,0,0,0,0,284
1997,"Mora","MN","45.895800000000001","-93.294200000000004",0,0,0,0,0,0,295
1998,"Mountain Lake","MN","43.9405","-94.943399999999997",0,0,0,0,0,0,3924
1999,"New Prague","MN","44.540300000000002","-93.580600000000004",0,0,0,0,0,0,-1327
2001,"New Ulm","MN","44.315899999999999","-94.458100000000002",0,0,0,0,0,0,2705
2002,"North Branch (MN)","MN","45.5017","-92.968599999999995",0,0,0,0,0,0,407.68
2003,"Owatonna","MN","44.083300000000001","-93.23",0,0,0,0,0,0,724.22
2004,"Preston (MN)","MN","43.672199999999997","-92.084699999999998",0,0,0,0,0,0,91
2005,"Princeton (MN)","MN","45.573099999999997","-93.576099999999997",0,0,0,0,0,0,-8
2007,"Rochester Hydro","MN","44.212980999999999","-92.480176999999998",0,0,0,0,0,0,11687
2008,"Silver Lake","MN","44.028179999999999","-92.460376999999994",0,0,0,0,0,0,-4901
2009,"Redwood Falls","MN","44.543100000000003","-95.117800000000003",0,0,0,0,0,0,464.52
2011,"Sleepy Eye","MN","44.298099999999998","-94.574399999999997",0,0,0,0,0,0,25
2012,"Springfield (MN)","MN","44.244700000000002","-94.975800000000007",0,0,0,0,0,0,98
2014,"Thief River Falls","MN","48.114261999999997","-96.179175999999998",0,0,0,0,0,0,2308
2015,"Truman","MN","43.828415","-94.436908000000003",0,0,0,0,0,0,11
2018,"Virginia","MN","47.522427999999998","-92.540951000000007",0,0,0,0,0,0,93358
2020,"Wells IC","MN","43.744529999999997","-93.724129000000005",0,0,0,0,0,0,83
2021,"Westbrook","MN","44.039900000000003","-95.442899999999995",0,0,0,0,0,0,25
2022,"Willmar","MN","45.121704999999999","-95.053235999999998",0,0,0,0,0,0,36325
2023,"Windom","MN","43.868110000000001","-95.114444000000006",0,0,0,0,0,0,34
2024,"Worthington","MN","43.633490000000002","-95.609234000000001",0,0,0,0,0,0,16310
2038,"Cambridge CT","MN","45.600999999999999","-93.208100000000002",0,0,0,0,0,0,32339
2039,"Elk River","MN","45.296796999999998","-93.558447000000001",0,0,0,0,0,0,176694
2042,"Maple Lake","MN","45.229073","-94.009673000000006",0,0,0,0,0,0,452
2047,"Chevron Oil","MS","30.34","-88.491900000000001",0,0,0,0,0,0,1093264
2048,"Sweatt","MS","32.292499999999997","-88.746099999999998",0,0,0,0,0,0,9257
2049,"Jack Watson","MS","30.4392","-89.028599999999997",0,0,2105402.103,0,2105402.103,0,1568.772
2050,"Baxter Wilson","MS","32.283099999999997","-90.930599999999998",0,0,24779.647,0,0,0,51.353
2053,"Rex Brown","MS","32.356954000000002","-90.212969999999999",0,0,0,63508,0,0,170
2059,"L L Wilkins","MS","34.1845","-90.562662000000003",0,0,0,0,0,0,223
2062,"Henderson","MS","33.517315000000004","-90.209660999999997",0,0,0,0,0,0,8743
2063,"Wright","MS","33.516582999999997","-90.183336999999995",0,0,0,0,0,0,0
2067,"Yazoo","MS","32.845799999999997","-90.421099999999996",0,0,0,0,0,0,226
2068,"Benndale","MS","30.8889","-88.805400000000006",0,0,0,0,0,0,593
2070,"Moselle","MS","31.527999999999999","-89.300399999999996",0,0,0,0,859392,0,29069
2071,"Paulding","MS","32.030155000000001","-89.085549999999998",0,0,0,0,0,0,15
2076,"Asbury","MO","37.361314999999998","-94.589259999999996",0,0,0,0,0,0,1060478.002
2079,"Hawthorn","MO","39.130600000000001","-94.477800000000002",0,0,3400862.022,0,0,0,12317
2080,"Montrose","MO","38.311399999999999","-93.934799999999996",0,0,0,0,0,0,2870968.965
2081,"Northeast (MO)","MO","39.122799999999998","-94.560599999999994",0,0,0,0,0,0,1055
2082,"Fairgrounds","MO","38.593499999999999","-92.220600000000005",0,0,0,0,0,0,113
2083,"Kirksville","MO","40.224525","-92.584928000000005",0,0,0,0,0,0,7
2090,"Nevada","MO","37.850299999999997","-94.344399999999993",0,0,0,0,0,0,-80
2092,"Ralph Green","MO","38.787579999999998","-94.277688999999995",0,0,0,0,0,0,8132
2094,"Sibley","MO","39.178319000000002","-94.184444999999997",0,0,1503944.84,0,0,0,18655.12
2098,"Lake Road (MO)","MO","39.724600000000002","-94.877300000000005",0,0,123646.179,0,123646.179,0,268.643
2099,"Niangua","MO","37.938499999999998","-92.847701000000001",0,0,0,0,0,0,686
2102,"Howard Bend","MO","38.681797000000003","-90.540047999999999",0,0,0,0,0,0,22
2103,"Labadie","MO","38.562244","-90.837686000000005",0,0,15183698.224,0,0,0,0
2104,"Meramec","MO","38.401699999999998","-90.335800000000006",0,0,5042284.958,0,0,0,313
2106,"Osage Dam","MO","38.2044","-92.623900000000006",0,0,0,0,0,0,232190
2107,"Sioux","MO","38.915478999999998","-90.290246999999994",0,0,4960798,0,0,0,3497.008
2108,"Taum Sauk","MO","37.520833000000003","-90.834721999999999",0,0,0,0,0,0,-135904
2113,"Albany","MO","40.247799999999998","-94.330299999999994",0,0,0,0,0,0,0
2115,"Butler","MO","38.264408000000003","-94.344385000000003",0,0,0,0,0,0,37.24
2121,"Carthage","MO","37.165300000000002","-94.308899999999994",0,0,0,0,0,0,-624
2122,"Chillicothe","MO","39.783388000000002","-93.564111999999994",0,0,0,0,0,0,394
2123,"Columbia (MO)","MO","38.964646000000002","-92.316767999999996",0,0,0,0,0,0,70845.68
2124,"Stockton Hydro","MO","37.693600000000004","-93.769099999999995",0,0,0,0,0,0,5958
2126,"Fulton (MO)","MO","38.868094999999997","-91.947779999999995",0,0,0,0,0,0,448
2127,"Gallatin (MO)","MO","39.914400000000001","-93.9619",0,0,0,0,0,0,8
2131,"Higginsville","MO","39.073315000000001","-93.714748",0,0,0,0,0,0,185
2132,"Blue Valley","MO","39.091900000000003","-94.326099999999997",0,0,0,0,52487,0,0
2134,"Jackson Square","MO","39.094574000000001","-94.411522000000005",0,0,0,0,0,0,78
2135,"Station H","MO","39.106699999999996","-94.380399999999995",0,0,0,0,0,0,2228
2136,"Station I","MO","39.055954","-94.392956999999996",0,0,0,0,0,0,105
2137,"Jackson (MO)","MO","37.384700000000002","-89.660600000000002",0,0,0,0,0,0,132
2138,"Kahoka","MO","40.422499999999999","-91.720600000000005",0,0,0,0,0,0,1
2139,"Kennett","MO","36.243099999999998","-90.049499999999995",0,0,0,0,0,0,1322
2140,"La Plata","MO","40.0122","-92.507499999999993",0,0,0,0,0,0,4
2141,"Macon","MO","39.7378","-92.468900000000005",0,0,0,0,0,0,0
2142,"Malden","MO","36.553100000000001","-89.968199999999996",0,0,0,0,0,0,30
2144,"Marshall (MO)","MO","39.122799999999998","-93.206400000000002",0,0,0,0,0,0,152
2145,"Memphis","MO","40.375","-92.125",0,0,0,0,0,0,22
2146,"Monroe (MO)","MO","39.652500000000003","-91.799400000000006",0,0,0,0,0,0,0
2148,"Odessa","MO","38.997852000000002","-93.965655999999996",0,0,0,0,0,0,0
2150,"Palmyra Municipal","MO","39.796100000000003","-91.555599999999998",0,0,0,0,0,0,0
2161,"James River Power Station","MO","37.108611000000003","-93.261944",0,0,677255.004,0,0,0,36478
2164,"Unionville City of","MO","40.476742000000002","-93.010018000000002",0,0,0,0,0,0,4
2165,"Vandalia","MO","39.203600000000002","-91.861000000000004",0,0,0,0,0,0,0
2166,"Table Rock","MO","36.597000000000001","-93.308599999999998",0,0,0,0,0,0,368917
2167,"New Madrid","MO","36.514699999999998","-89.561700000000002",0,0,8332091.028,0,0,0,0
2168,"Thomas Hill","MO","39.552199999999999","-92.638099999999994",0,0,7945918.039,0,0,0,0
2171,"Missouri City","MO","39.231534000000003","-94.307979000000003",0,0,0,0,0,0,0
2176,"Glendive GT","MT","47.053899999999999","-104.74",0,0,0,0,0,0,1911
2177,"Miles City GT","MT","46.411200000000001","-105.7953",0,0,0,0,0,0,365
2181,"Black Eagle","MT","47.521331000000004","-111.261442",0,0,0,0,0,0,120985
2182,"Cochrane","MT","47.537500000000001","-111.194969",0,0,0,0,0,0,244510
2185,"Hauser","MT","46.765940999999998","-111.88734100000001",0,0,0,0,0,0,111830
2186,"Holter","MT","46.991500000000002","-112.0047",0,0,0,0,0,0,249642
2187,"J E Corette Plant","MT","45.775620000000004","-108.480999",0,0,580510.997,0,0,0,0
2188,"Kerr","MT","47.677700000000002","-114.23390000000001",0,0,0,0,0,0,1159340
2191,"Morony","MT","47.581736999999997","-111.06089799999999",0,0,0,0,0,0,254979
2192,"Mystic","MT","45.225740999999999","-109.762489",0,0,0,0,0,0,57106
2193,"Rainbow (MT)","MT","47.534399999999998","-111.2045",0,0,0,0,0,0,367241
2194,"Ryan","MT","47.569938999999998","-111.122546",0,0,0,0,0,0,468992
2195,"Thompson Falls","MT","47.593155000000003","-115.358237",0,0,0,0,0,0,529751
2196,"Old Faithful","WY","44.453299999999999","-110.8347",0,0,0,0,0,0,124
2199,"Noxon Rapids","MT","47.953888999999997","-115.733611",0,0,0,0,0,0,1968070
2203,"Hungry Horse","MT","48.341521","-114.01443",0,0,0,0,0,0,1004871
2204,"Yellowtail","MT","45.307406","-107.957515",0,0,0,0,0,0,1095850
2214,"Ansley","NE","41.352800000000002","-99.497799999999998",0,0,0,0,0,0,8
2215,"Auburn","NE","40.388300000000001","-95.846400000000003",0,0,0,0,0,0,232
2216,"Arnold","NE","41.423889000000003","-100.19416699999999",0,0,0,0,0,0,2
2217,"Beaver City","NE","40.138100000000001","-99.827200000000005",0,0,0,0,0,0,20
2221,"Broken Bow","NE","41.403100000000002","-99.639200000000002",0,0,0,0,0,0,137
2222,"Burwell","NE","41.914400000000001","-98.990600000000001",0,0,0,0,0,0,26
2223,"Cambridge","NE","40.226700000000001","-100.1358",0,0,0,0,0,0,39
2225,"Campbell Village","NE","40.371699999999997","-98.723600000000005",0,0,0,0,0,0,0
2226,"Canaday","NE","40.694200000000002","-99.701099999999997",0,0,3231,0,0,0,0
2227,"Jeffrey","NE","40.959404999999997","-100.39790499999999",0,0,0,0,0,0,96153
2228,"Johnson 1","NE","40.693600000000004","-99.817800000000005",0,0,0,0,0,0,65159
2229,"Johnson 2","NE","40.683900000000001","-99.744699999999995",0,0,0,0,0,0,81809
2230,"Chappell","NE","41.105600000000003","-102.47029999999999",0,0,0,0,0,0,6
2231,"Crete","NE","40.625300000000003","-96.955799999999996",0,0,0,0,0,0,91
2232,"Curtis","NE","40.6325","-100.51472200000001",0,0,0,0,0,0,6
2233,"David City","NE","41.254652","-97.119202000000001",0,0,0,0,0,0,136
2234,"Deshler","NE","40.140799999999999","-97.7239",0,0,0,0,0,0,0
2235,"Emerson","NE","42.276400000000002","-96.728899999999996",0,0,0,0,0,0,25
2236,"Fairbury","NE","40.133871999999997","-97.184286",0,0,0,0,0,0,103
2237,"Falls City","NE","40.055","-95.6083",0,0,0,0,0,0,386
2238,"Franklin (NE)","NE","40.095300000000002","-98.954400000000007",0,0,0,0,0,0,97
2240,"Lon Wright","NE","41.428100000000001","-96.462299999999999",0,0,237241.998,0,237241.998,0,-617
2241,"C W Burdick","NE","40.922800000000002","-98.326899999999995",0,0,0,0,0,0,-1471
