"Plant.Code","Plant.Name","State","Latitude","Longitude","total.consumption","dcdc.consumption","gwbr.consumption","gwfr.consumption","gwsa.consumption","pdfr.consumption","swbr.consumption","swfr.consumption","swsa.consumption"
56704,"Gouldtown","NY","43.612619000000002","-75.339072000000002",0,0,0,0,0,0,0,0,0
56705,"Kosterville","NY","43.614218000000001","-75.332705000000004",0,0,0,0,0,0,0,0,0
56706,"Ampersand Chowchilla Biomass LLC","CA","37.106667999999999","-120.248504",130618.880428515,0,0,0,0,0,0,0,0
56707,"El Nido Facility","CA","37.186700000000002","-120.4903",122734.689887142,0,0,0,0,0,0,0,0
56708,"CFB Power Plant","TX","28.650278","-96.539721999999998",2419847.15261269,0,0,0,0,0,0,2419847.15261269,0
56709,"Christoffer Wind Energy I LLC","MN","43.625599999999999","-95.372500000000002",0,0,0,0,0,0,0,0,0
56710,"Christoffer Wind Energy II LLC","MN","43.625599999999999","-95.367199999999997",0,0,0,0,0,0,0,0,0
56711,"Christoffer Wind Energy III LLC","MN","43.625599999999999","-95.361900000000006",0,0,0,0,0,0,0,0,0
56712,"Christoffer Wind Energy IV LLC","MN","43.625599999999999","-95.356700000000004",0,0,0,0,0,0,0,0,0
56750,"Jeffers Wind 20 LLC","MN","44.057777999999999","-95.252499999999998",0,0,0,0,0,0,0,0,0
56751,"Spanish Fork Wind Park 2 LLC","UT","40.071389000000003","-111.582222",0,0,0,0,0,0,0,0,0
56752,"Mountain Wind Power  LLC","WY","41.288055999999997","-110.48074099999999",0,0,0,0,0,0,0,0,0
56753,"Mountain Wind Power II  LLC","WY","41.263888999999999","-110.544444",0,0,0,0,0,0,0,0,0
56754,"Goat Wind LP","TX","31.951944000000001","-100.791389",0,0,0,0,0,0,0,0,0
56755,"Odin Wind Farm","MN","43.895299999999999","-94.914199999999994",0,0,0,0,0,0,0,0,0
56763,"Capricorn Ridge Wind LLC","TX","31.926100000000002","-100.9281",0,0,0,0,0,0,0,0,0
56764,"Winnebago Wind Power Project","IA","43.314999999999998","-93.77",0,0,0,0,0,0,0,0,0
56765,"Barton Windpower LLC","IA","43.393000000000001","-93.090999999999994",0,0,0,0,0,0,0,0,0
56767,"Farmers City Wind LLC","MO","40.575000000000003","-95.522800000000004",0,0,0,0,0,0,0,0,0
56768,"CalRenew-1","CA","36.7575","-120.36579999999999",0,0,0,0,0,0,0,0,0
56770,"Locust Ridge II LLC","PA","40.841099999999997","-76.154700000000005",0,0,0,0,0,0,0,0,0
56771,"Silver Star I Wind Power Project","TX","32.338611","-98.476111000000003",0,0,0,0,0,0,0,0,0
56773,"McAdoo Wind Energy LLC","TX","33.752200999999999","-100.96740200000001",0,0,0,0,0,0,0,0,0
56774,"Turkey Track Wind  Energy LLC","TX","32.198099999999997","-100.26860000000001",0,0,0,0,0,0,0,0,0
56775,"Scurry County Wind II","TX","32.718055999999997","-100.793333",0,0,0,0,0,0,0,0,0
56777,"Fowler Ridge Wind Farm LLC","IN","40.583888999999999","-87.333600000000004",0,0,0,0,0,0,0,0,0
56779,"Sherbino I Wind Farm","TX","30.807272000000001","-102.355628",0,0,0,0,0,0,0,0,0
56780,"Winnebago Energy Center LLC","IL","42.158900000000003","-89.0625",0,0,0,0,0,0,0,0,0
56781,"Evergreen BioPower LLC","OR","44.770792","-122.611974",95907.3411338805,0,0,0,0,0,0,0,0
56782,"Diamond Willow Wind Facility","MT","46.275300000000001","-104.1836",0,0,0,0,0,0,0,0,0
56783,"Elbow Creek Wind Project LLC","TX","32.140799999999999","-101.3986",0,0,0,0,0,0,0,0,0
56784,"Cloud County Wind Farm","KS","39.4375","-97.664400000000001",0,0,0,0,0,0,0,0,0
56785,"Virginia Tech Power Plant","VA","37.231900000000003","-80.421099999999996",24631.6043127288,0,0,0,0,0,0,0,0
56786,"Spiritwood Station","ND","46.926423","-98.499713",60284.1879533031,0,0,0,0,60284.1879533031,0,0,0
56787,"Geismar Cogen","LA","30.209","-90.992099999999994",0,0,0,0,0,0,0,0,0
56789,"Pebble Springs Wind LLC","OR","45.7119","-120.125",0,0,0,0,0,0,0,0,0
56790,"Hay Canyon Wind Power LLC","OR","45.52","-120.5744",0,0,0,0,0,0,0,0,0
56791,"Dillon Wind LLC","CA","33.939300000000003","-116.5527",0,0,0,0,0,0,0,0,0
56792,"Buffalo Ridge I LLC","SD","44.4328","-96.477900000000005",0,0,0,0,0,0,0,0,0
56793,"Elm Creek Wind LLC","MN","43.754199999999997","-94.949700000000007",0,0,0,0,0,0,0,0,0
56794,"Moraine II Wind LLC","MN","44.123800000000003","-96.078400000000002",0,0,0,0,0,0,0,0,0
56795,"Penascal Wind Power LLC","TX","27.0702","-97.5077",0,0,0,0,0,0,0,0,0
56796,"South Chestnut LLC","PA","39.751300000000001","-79.727099999999993",0,0,0,0,0,0,0,0,0
56797,"Pioneer Prairie Wind Farm","IA","43.483899999999998","-92.613100000000003",0,0,0,0,0,0,0,0,0
56798,"Kleen Energy Systems Project","CT","41.553227","-72.596867000000003",2813883.1671822,0,0,0,0,0,0,2684904.64659389,0
56799,"Greenland Energy Center","FL","30.159130999999999","-81.518415000000005",0,0,0,0,0,0,0,0,0
56800,"Hull Wind II","MA","42.261111","-70.856388999999993",0,0,0,0,0,0,0,0,0
56803,"Panoche Energy Center","CA","36.651400000000002","-120.58329999999999",0,0,0,0,0,0,0,0,0
56804,"Red Hills Wind Project LLC","OK","35.534999999999997","-99.382800000000003",0,0,0,0,0,0,0,0,0
56805,"EcoGrove Wind LLC","IL","42.451481000000001","-89.878428",0,0,0,0,0,0,0,0,0
56806,"Cedar Bayou 4","TX","29.751645","-94.923119999999997",860949.627515407,0,0,0,0,0,0,0,0
56807,"Bear Garden","VA","37.695556000000003","-78.285278000000005",2615905.56031193,0,0,0,0,0,0,2600535.92848599,0
56808,"Virginia City Hybrid Energy Center","VA","36.916389000000002","-82.338054999999997",768493.490536145,768493.490536145,0,0,0,0,0,0,0
56809,"Carroll Wind Farm","IA","42.162199999999999","-94.93",0,0,0,0,0,0,0,0,0
56810,"Adair Wind Farm","IA","41.4236","-94.665000000000006",0,0,0,0,0,0,0,0,0
56811,"Walnut Wind Farm","IA","41.451700000000002","-95.238299999999995",0,0,0,0,0,0,0,0,0
56812,"Solana Generating Station","AZ","32.922294000000001","-112.95594",0,0,0,0,0,0,0,0,0
56813,"CSU Fresno Solar Project","CA","36.809840999999999","-119.741665",0,0,0,0,0,0,0,0,0
56814,"ELACC Photovoltaic Power Facility","CA","34.040278000000001","-118.148056",0,0,0,0,0,0,0,0,0
56815,"Denver Int Airport","CO","39.836789000000003","-104.697149",0,0,0,0,0,0,0,0,0
56818,"Central Plains Wind Farm","KS","38.503166999999998","-101.161472",0,0,0,0,0,0,0,0,0
56819,"Flat Ridge Wind Farm","KS","37.369166999999997","-98.460278000000002",0,0,0,0,0,0,0,0,0
56823,"Hackberry Wind Farm","TX","32.768300000000004","-99.422799999999995",0,0,0,0,0,0,0,0,0
56824,"Marshall Wind 2 LLC","MN","44.323599999999999","-95.822199999999995",0,0,0,0,0,0,0,0,0
56825,"Marshall Wind 3 LLC","MN","44.321100000000001","-95.794200000000004",0,0,0,0,0,0,0,0,0
56826,"Marshall Wind 4 LLC","MN","44.336100000000002","-95.824200000000005",0,0,0,0,0,0,0,0,0
56827,"Marshall Wind 5 LLC","MN","44.330300000000001","-95.834400000000002",0,0,0,0,0,0,0,0,0
56828,"Marshall Wind 6 LLC","MN","44.330800000000004","-95.829700000000003",0,0,0,0,0,0,0,0,0
56829,"Kibby Wind Power Project","ME","45.385300000000001","-70.525800000000004",0,0,0,0,0,0,0,0,0
56831,"Crane Creek Wind Energy Center","IA","43.397778000000002","-92.473611000000005",0,0,0,0,0,0,0,0,0
56832,"North Brawley Geothermal Plant","CA","33.0139","-115.54389999999999",704679.058476607,0,0,0,0,0,0,0,0
56833,"OREG 1 Inc","MT","48.213900000000002","-104.39749999999999",0,0,0,0,0,0,0,0,0
56834,"High Plains Wind Power LLC","TX","35.350299999999997","-101.54",0,0,0,0,0,0,0,0,0
56835,"EXC Wind 11 LLC","TX","35.811900000000001","-101.9789",0,0,0,0,0,0,0,0,0
56836,"EXC Wind 10 LLC","TX","35.808100000000003","-101.9986",0,0,0,0,0,0,0,0,0
56837,"EXC Wind 9 LLC","TX","35.961399999999998","-101.80329999999999",0,0,0,0,0,0,0,0,0
56838,"EXC Wind 8 LLC","TX","36.0075","-101.8614",0,0,0,0,0,0,0,0,0
56839,"EXC Wind 7 LLC","TX","36.026400000000002","-101.9",0,0,0,0,0,0,0,0,0
56840,"Marshall Wind 1 LLC","MN","44.325299999999999","-95.8142",0,0,0,0,0,0,0,0,0
56841,"Glenrock","WY","43.018099999999997","-105.835278",0,0,0,0,0,0,0,0,0
56842,"Rolling Hills","WY","43.057200000000002","-105.85429999999999",0,0,0,0,0,0,0,0,0
56843,"Seven Mile Hill","WY","41.920299999999997","-106.3758",0,0,0,0,0,0,0,0,0
56847,"Plainfield Renewable Energy LLC","CT","41.664375999999997","-71.924180000000007",171687.571190838,0,0,0,0,0,0,0,0
56848,"Haverhill North Cogeneration Facility","OH","38.596657","-82.828642000000002",441221.350578411,0,0,0,0,0,0,0,0
56850,"Lanchester Generating Station","PA","40.110799999999998","-75.954700000000003",0,0,0,0,0,0,0,0,0
56851,"South Kent Generating Station","MI","42.781399999999998","-85.672799999999995",0,0,0,0,0,0,0,0,0
56852,"White Feather Generating Station","MI","43.898299999999999","-83.949399999999997",0,0,0,0,0,0,0,0,0
56853,"Trans-Jordan Generating Station","UT","40.549999999999997","-112.06310000000001",0,0,0,0,0,0,0,0,0
56854,"Wheat Field Wind Power Project","OR","45.675803999999999","-120.31832",0,0,0,0,0,0,0,0,0
56855,"Arlington Wind Power Project","OR","45.716700000000003","-120.2008",0,0,0,0,0,0,0,0,0
56856,"Rail Splitter Wind Farm","IL","40.369199999999999","-89.402199999999993",0,0,0,0,0,0,0,0,0
56857,"Marble River Wind Farm","NY","44.975833000000002","-73.929721999999998",0,0,0,0,0,0,0,0,0
56858,"Sagebrush Power Partners","WA","47.135599999999997","-120.6872",0,0,0,0,0,0,0,0,0
56859,"Crosswind Energy Project","IA","43.047499999999999","-94.922799999999995",0,0,0,0,0,0,0,0,0
56860,"Hardin Hilltop Wind LLC","IA","42.0822","-94.364999999999995",0,0,0,0,0,0,0,0,0
56862,"Bolthouse S&P and Rowen Farms Solar","CA","34.564399999999999","-117.69329999999999",0,0,0,0,0,0,0,0,0
56864,"Covel Gardens Gas Recovery","TX","29.346699999999998","-98.653599999999997",0,0,0,0,0,0,0,0,0
56865,"Ottawa County Project","OH","41.528300000000002","-83.035300000000007",0,0,0,0,0,0,0,0,0
56868,"Carbon Limestone","OH","40.997500000000002","-80.520799999999994",0,0,0,0,0,0,0,0,0
56869,"Loraine County Project","OH","41.300600000000003","-82.180300000000003",0,0,0,0,0,0,0,0,0
56870,"Taylor","GA","32.452199999999998","-84.387200000000007",0,0,0,0,0,0,0,0,0
56871,"Zion Landfill Gas to Energy Facility","IL","42.4803","-87.886099999999999",0,0,0,0,0,0,0,0,0
56873,"SECCRA Community Landfill","PA","39.863900000000001","-75.842799999999997",0,0,0,0,0,0,0,0,0
56874,"Shiloh Wind Project 2 LLC","CA","38.171100000000003","-121.84610000000001",0,0,0,0,0,0,0,0,0
56875,"Sacramento Soleil LLC","CA","38.44979","-121.16468999999999",0,0,0,0,0,0,0,0,0
56876,"Wapsipinicon Wind Project","MN","43.800600000000003","-92.682199999999995",0,0,0,0,0,0,0,0,0
56877,"Hall's Warehouse Solar Project","NJ","40.573708000000003","-74.394413999999998",0,0,0,0,0,0,0,0,0
56878,"Hoosier Wind Project LLC","IN","40.717799999999997","-87.263099999999994",0,0,0,0,0,0,0,0,0
56879,"Flat Ridge Wind Energy LLC","KS","37.376399999999997","-98.458299999999994",0,0,0,0,0,0,0,0,0
56880,"OREG 2 Inc","MT","48.214199999999998","-104.39749999999999",0,0,0,0,0,0,0,0,0
56883,"Pennsauken Solar","NJ","39.989400000000003","-75.040000000000006",0,0,0,0,0,0,0,0,0
56884,"Cumberland County Solid Waste Complex","NJ","39.449399999999997","-75.092799999999997",0,0,0,0,0,0,0,0,0
56887,"Cumberland County PA LFG Recovery","PA","40.135599999999997","-77.507199999999997",0,0,0,0,0,0,0,0,0
56888,"Warren County Solar","NJ","40.788957000000003","-75.106970000000004",0,0,0,0,0,0,0,0,0
56889,"PPL Renewable Energy Merck Solar","NJ","40.727386000000003","-74.378299999999996",0,0,0,0,0,0,0,0,0
56890,"Norther Tier Landfill","PA","41.779200000000003","-76.625799999999998",0,0,0,0,0,0,0,0,0
56891,"Moretown","VT","44.312221999999998","-72.711388999999997",0,0,0,0,0,0,0,0,0
56892,"Silver Creek Lift Station","NC","35.738599999999998","-81.711399999999998",0,0,0,0,0,0,0,0,0
56893,"Chester Diversion Hydroelectric Project","ID","44.018332999999998","-111.583611",0,0,0,0,0,0,0,0,0
56894,"Ameresco Stafford","VA","38.384166999999998","-77.413055999999997",0,0,0,0,0,0,0,0,0
56895,"Ameresco Ox Mountain","CA","37.5","-122.4",0,0,0,0,0,0,0,0,0
56896,"Ameresco Jefferson City","MO","38.33","-92.16",0,0,0,0,0,0,0,0,0
56897,"Ameresco Keller Canyon","CA","37.97","-121.86",0,0,0,0,0,0,0,0,0
56898,"Ameresco Chiquita Canyon","CA","34.431663999999998","-118.642855",0,0,0,0,0,0,0,0,0
56900,"Atlantic City Convention Center","NJ","39.363900000000001","-74.440799999999996",0,0,0,0,0,0,0,0,0
56901,"Noble Altona Windpark LLC","NY","44.821599999999997","-73.650899999999993",0,0,0,0,0,0,0,0,0
56902,"Noble Wethersfield Windpark LLC","NY","42.669699999999999","-78.227800000000002",0,0,0,0,0,0,0,0,0
56904,"Noble Chateaugay Windpark LLC","NY","44.8917","-74.029899999999998",0,0,0,0,0,0,0,0,0
56905,"Noble Great Plains Windpark LLC","TX","36.496400000000001","-101.3917",0,0,0,0,0,0,0,0,0
56908,"Dave Gates Generating Station","MT","46.104712999999997","-112.876605",0,0,0,0,0,0,0,0,0
56909,"Gap Pacific Distribution Center","CA","36.783900000000003","-119.7094",0,0,0,0,0,0,0,0,0
56911,"Broad Mountain","PA","40.669607999999997","-76.380716000000007",0,0,0,0,0,0,0,0,0
56912,"Langdon Wind II LLC","ND","48.629199999999997","-98.316400000000002",0,0,0,0,0,0,0,0,0
56913,"Osceola Windpower II","IA","43.430300000000003","-95.416700000000006",0,0,0,0,0,0,0,0,0
56914,"Orange Grove Peaking Facility","CA","33.359400000000001","-117.1114",0,0,0,0,0,0,0,0,0
56915,"SAS Solar Farm","NC","35.813600000000001","-78.750299999999996",0,0,0,0,0,0,0,0,0
56917,"Imperial Valley Solar, LLC","CA","32.671098999999998","-115.587265",0,0,0,0,0,0,0,0,0
56919,"FPL Energy Ashtabula Wind LLC","ND","47.129399999999997","-97.885300000000001",0,0,0,0,0,0,0,0,0
56920,"EC&R Panther Creek Wind Farm I","TX","32.100822999999998","-101.451385",0,0,0,0,0,0,0,0,0
56921,"EC&R Panther Creek Wind Farm II","TX","31.9361","-101.2983",0,0,0,0,0,0,0,0,0
56922,"WWRF Solar Plant","CO","39.522903999999997","-107.81341",0,0,0,0,0,0,0,0,0
56923,"FPL Energy Crystal Lake Wind LLC","IA","43.212499999999999","-93.831100000000006",0,0,0,0,0,0,0,0,0
56924,"FPL Energy Story Wind LLC","IA","42.104399999999998","-93.272199999999998",0,0,0,0,0,0,0,0,0
56925,"FPL Energy Crystal Lake Wind II LLC","IA","43.273730999999998","-93.800002000000006",0,0,0,0,0,0,0,0,0
56928,"Fairfield University CHP Plant","CT","41.158900000000003","-73.257199999999997",0,0,0,0,0,0,0,0,0
56929,"DeSoto Next Generation Solar Energy","FL","27.3232","-81.801900000000003",0,0,0,0,0,0,0,0,0
56930,"Space Coast Next Gen Solar Energy","FL","28.458600000000001","-80.681100000000001",0,0,0,0,0,0,0,0,0
56931,"Aspen Biomass Power Plant","TX","31.365832999999999","-94.743611000000001",69966.0491874714,0,0,0,0,0,0,0,0
56933,"Threemile Canyon Wind I LLC","OR","45.675800000000002","-119.9375",0,0,0,0,0,0,0,0,0
56934,"Cassia Wind Farm LLC","ID","42.8444","-115.0369",0,0,0,0,0,0,0,0,0
56935,"Cassia Gulch Wind Park LLC","ID","42.874400000000001","-115.0172",0,0,0,0,0,0,0,0,0
56936,"Brookfield Power Glen Falls Hydro","NY","43.308504999999997","-73.636583999999999",0,0,0,0,0,0,0,0,0
56937,"Fairbanks Morse Engine","WI","42.518900000000002","-89.026700000000005",0,0,0,0,0,0,0,0,0
56938,"SunEdison LV Sutton Plant Site","NC","34.286700000000003","-77.981399999999994",0,0,0,0,0,0,0,0,0
56939,"NRG Solar Blythe LLC","CA","33.591700000000003","-114.7444",0,0,0,0,0,0,0,0,0
56941,"Grand Ridge Wind Energy Center","IL","41.226900000000001","-88.683599999999998",0,0,0,0,0,0,0,0,0
56942,"Forward Wind Energy Center","WI","43.616100000000003","-88.496899999999997",0,0,0,0,0,0,0,0,0
56943,"Ausra Kimberlina Solar Generation","CA","35.566699999999997","-119.2",59.574051271167,0,0,0,0,0,0,0,0
56944,"CM10","NV","35.7881","-114.9933",0,0,0,0,0,0,0,0,0
56945,"High Lonesome Mesa  LLC","NM","34.466667000000001","-105.96250000000001",0,0,0,0,0,0,0,0,0
56946,"Buffalo Bear LLC","OK","36.776699999999998","-99.635300000000001",0,0,0,0,0,0,0,0,0
56947,"Elkhorn Ridge Wind LLC","NE","42.697800000000001","-97.618899999999996",0,0,0,0,0,0,0,0,0
56948,"Coolidge Generation Station","AZ","32.917399000000003","-111.503327",0,0,0,0,0,0,0,0,0
56951,"Enoree Phase II Landfill Gas Recovery","SC","34.800800000000002","-82.184700000000007",0,0,0,0,0,0,0,0,0
56952,"Willow Creek Energy Center","OR","45.653300000000002","-119.9914",0,0,0,0,0,0,0,0,0
56953,"High Sheldon Wind Farm","NY","42.779400000000003","-78.426900000000003",0,0,0,0,0,0,0,0,0
56954,"Gastonia Prime Power Park","NC","35.301699999999997","-81.209199999999996",0,0,0,0,0,0,0,0,0
56956,"Bull Creek Wind","TX","32.929014000000002","-101.57861699999999",0,0,0,0,0,0,0,0,0
56957,"Green Gas - Pioneer Crossing Energy, LLC","PA","40.274999999999999","-75.816699999999997",0,0,0,0,0,0,0,0,0
56958,"DANC LFGTE Facility","NY","43.82","-75.917500000000004",0,0,0,0,0,0,0,0,0
56959,"Ocotillo Windpower","TX","32.121699999999997","-101.3853",0,0,0,0,0,0,0,0,0
56960,"Happy Jack Windpower Project","WY","41.139721999999999","-104.997778",0,0,0,0,0,0,0,0,0
56961,"Notrees Windpower","TX","31.995000000000001","-102.828333",0,0,0,0,0,0,0,0,0
56962,"Iredell County LFG Facility","NC","35.769280999999999","-80.826001000000005",0,0,0,0,0,0,0,0,0
56963,"West Deptford Energy Station","NJ","39.8414","-75.221400000000003",294053.843707887,0,0,0,0,0,0,0,0
56964,"Bayonne Energy Center","NJ","40.652833999999999","-74.091549999999998",0,0,0,0,0,0,0,0,0
56966,"QVC Inc","NC","35.922199999999997","-77.673100000000005",0,0,0,0,0,0,0,0,0
56967,"Butter Creek Power LLC","OR","45.701700000000002","-119.4222",0,0,0,0,0,0,0,0,0
56968,"Big Top LLC","OR","45.655000000000001","-119.46469999999999",0,0,0,0,0,0,0,0,0
56969,"Four Corners Windfarm LLC","OR","45.7286","-119.4181",0,0,0,0,0,0,0,0,0
56970,"Four Mile Canyon Windfarm LLC","OR","45.6447","-119.4533",0,0,0,0,0,0,0,0,0
56971,"Oregon Trail Windfarm LLC","OR","45.712200000000003","-119.4044",0,0,0,0,0,0,0,0,0
56972,"Pacific Canyon Windfarm LLC","OR","45.654200000000003","-119.48690000000001",0,0,0,0,0,0,0,0,0
56973,"Sand Ranch Windfarm LLC","OR","45.6447","-119.47669999999999",0,0,0,0,0,0,0,0,0
56974,"Wagon Trail LLC","OR","45.653100000000002","-119.46250000000001",0,0,0,0,0,0,0,0,0
56975,"Ward Butte Windfarm LLC","OR","45.6967","-119.4097",0,0,0,0,0,0,0,0,0
56978,"Sears Hydroelectric Plant","IL","41.461399999999998","-90.580299999999994",0,0,0,0,0,0,0,0,0
56979,"EC&R Panther Creek Wind Farm III","TX","31.9925","-101.11669999999999",0,0,0,0,0,0,0,0,0
56980,"Stony Creek Wind Farm LLC","PA","40.031100000000002","-78.815299999999993",0,0,0,0,0,0,0,0,0
56981,"Pyron Wind Farm LLC","TX","32.5886","-100.6728",0,0,0,0,0,0,0,0,0
56982,"NGP Blue Mountain I LLC","NV","40.996099999999998","-118.1414",1219004.00763893,0,0,0,0,0,0,0,0
56983,"EC&R Papalote Creek I LLC","TX","27.938600000000001","-97.458600000000004",0,0,0,0,0,0,0,0,0
56984,"Inadale Wind Farm LLC","TX","32.496899999999997","-100.5797",0,0,0,0,0,0,0,0,0
56985,"Smoky Hills Wind Project Phase II","KS","38.892653000000003","-98.168875999999997",0,0,0,0,0,0,0,0,0
56986,"Clinton LFGTE Facility","NY","44.691699999999997","-73.594399999999993",0,0,0,0,0,0,0,0,0
56987,"Hyland LFGTE Facility","NY","42.285299999999999","-78.006100000000004",0,0,0,0,0,0,0,0,0
56989,"Stetson Wind I","ME","45.482199999999999","-67.994399999999999",0,0,0,0,0,0,0,0,0
56990,"Rollins Wind Project","ME","45.345979999999997","-68.380200000000002",0,0,0,0,0,0,0,0,0
56991,"Stetson Wind II","ME","45.614980000000003","-67.971000000000004",0,0,0,0,0,0,0,0,0
56993,"MF Mesa Lane LLC","PA","40.148299999999999","-74.777199999999993",0,0,0,0,0,0,0,0,0
56994,"Grand Meadow","MN","43.718899999999998","-92.704999999999998",0,0,0,0,0,0,0,0,0
56995,"Georgetown LFGTE","SC","33.453611000000002","-79.316111000000006",0,0,0,0,0,0,0,0,0
56996,"Solar Photovoltaic Project #02","CA","33.985244000000002","-117.70082600000001",0,0,0,0,0,0,0,0,0
56997,"Arrowrock Hydroelectric Project","ID","43.594999999999999","-115.9233",0,0,0,0,0,0,0,0,0
56998,"Pueblo Airport Generating Station","CO","38.320833","-104.52639000000001",970007.381554442,0,0,0,0,0,0,0,0
57001,"El Cajon Energy Center","CA","32.796106000000002","-116.97207299999999",0,0,0,0,0,0,0,0,0
57003,"Fulton LFGTE Facility","NY","43.014200000000002","-74.4739",0,0,0,0,0,0,0,0,0
57004,"SunEdison Walgreens Moreno Valley","CA","33.867199999999997","-117.23",0,0,0,0,0,0,0,0,0
57005,"Mariani Packing Vacaville Solar","CA","38.400080000000003","-121.96366",0,0,0,0,0,0,0,0,0
57006,"Walgreens Woodland Distribution Center","CA","38.674894000000002","-121.713362",0,0,0,0,0,0,0,0,0
57007,"SunEdison Ironwood State Prison","CA","33.567267999999999","-114.917979",0,0,0,0,0,0,0,0,0
57008,"SunEdison Procter & Gamble Oxnard","CA","34.2089","-119.13",0,0,0,0,0,0,0,0,0
57009,"Kohls San Bernardino Solar Facility","CA","34.094695000000002","-117.266831",0,0,0,0,0,0,0,0,0
57010,"SunEdison Anheuser Busch Fairfield","CA","38.232107999999997","-122.09270600000001",0,0,0,0,0,0,0,0,0
57011,"Chuckawalla Valley State Prison","CA","33.565328999999998","-114.903629",0,0,0,0,0,0,0,0,0
57012,"SunEdison Walmart Apple Valley DC","CA","34.597499999999997","-117.2",0,0,0,0,0,0,0,0,0
57013,"DeKalb County Green Energy Facility","GA","33.655299999999997","-84.259399999999999",0,0,0,0,0,0,0,0,0
57014,"Waste Management Arden LFGTE","PA","40.205800000000004","-80.261099999999999",0,0,0,0,0,0,0,0,0
57015,"Waste Management Columbia Ridge LFGTE","OR","45.573900000000002","-120.29689999999999",0,0,0,0,0,0,0,0,0
57016,"Waste Management Crossroads LFGTE","ME","44.7014","-69.831900000000005",0,0,0,0,0,0,0,0,0
57017,"Spruce Ridge Gas Recovery","MN","44.815800000000003","-94.248900000000006",0,0,0,0,0,0,0,0,0
57018,"Waste Management Middle Peninsula LFGTE","VA","37.568100000000001","-76.6233",0,0,0,0,0,0,0,0,0
57019,"Riverbend Landfill","OR","45.167200000000001","-123.25109999999999",0,0,0,0,0,0,0,0,0
57020,"Westside Landfill Gas Recovery","TX","32.720599999999997","-97.514200000000002",0,0,0,0,0,0,0,0,0
57021,"Waste Management Madison County LFGTE","NY","43.0336","-75.702799999999996",0,0,0,0,0,0,0,0,0
57022,"Waste Management King George LFGTE","VA","38.274700000000003","-77.308099999999996",0,0,0,0,0,0,0,0,0
57023,"Waste Management Rolling Meadows LFGTE","KS","39.106699999999996","-95.721100000000007",0,0,0,0,0,0,0,0,0
57024,"Waste Management Northern Oaks LFGTE","MI","43.990600000000001","-84.800299999999993",0,0,0,0,0,0,0,0,0
57025,"Waste Management Eco Vista LFGTE","AR","36.175800000000002","-94.205600000000004",0,0,0,0,0,0,0,0,0
57026,"Superior Landfill Gas Recovery","GA","32.030299999999997","-81.272199999999998",0,0,0,0,0,0,0,0,0
57027,"Canyon Power Plant","CA","33.858055999999998","-117.861667",0,0,0,0,0,0,0,0,0
57028,"Langley Gulch Power Plant","ID","43.904443999999998","-116.819722",862404.38805021,0,0,862404.38805021,0,0,0,0,0
57029,"Cleveland Cnty Generating Facility","NC","35.170546999999999","-81.416647999999995",0,0,0,0,0,0,0,0,0
57030,"Pacolet Diesel Generation Facility","SC","34.898600000000002","-81.739699999999999",0,0,0,0,0,0,0,0,0
57031,"Luverne Wind Farm","ND","47.327199999999998","-97.897499999999994",0,0,0,0,0,0,0,0,0
57032,"Ashtabula Wind Energy Center","ND","47.124400000000001","-97.896100000000004",0,0,0,0,0,0,0,0,0
57033,"Langdon Wind Energy Center","ND","48.630299999999998","-98.316900000000004",0,0,0,0,0,0,0,0,0
57034,"Willmar Municipal East Substation","MN","45.127200000000002","-95.025000000000006",0,0,0,0,0,0,0,0,0
57035,"Willmar Municipal SW Substation","MN","45.104999999999997","-95.084400000000002",0,0,0,0,0,0,0,0,0
57036,"Southcentral Power Project","AK","61.167417","-149.905304",746976.409309086,0,0,0,0,0,0,0,0
57037,"Kemper County IGCC Project","MS","32.654722","-88.762221999999994",934469.659918538,0,0,0,0,934469.659918538,0,0,0
57038,"Bison I Wind Energy Center","ND","46.98","-101.554722",0,0,0,0,0,0,0,0,0
57039,"McFadden Ridge","WY","41.724400000000003","-105.9906",0,0,0,0,0,0,0,0,0
57040,"High Plains","WY","41.675052000000001","-106.011124",0,0,0,0,0,0,0,0,0
57041,"Vaca Dixon Solar Station","CA","38.410600000000002","-121.9264",0,0,0,0,0,0,0,0,0
57042,"CSU East Bay","CA","37.658889000000002","-122.059444",0,0,0,0,0,0,0,0,0
57043,"SF State University","CA","37.723889","-122.47750000000001",0,0,0,0,0,0,0,0,0
57044,"Armenia Mountain Wind Farm","PA","41.761899999999997","-76.8553",0,0,0,0,0,0,0,0,0
57045,"Rolling Thunder Wind Farm","SD","44.477778000000001","-99.133888999999996",0,0,0,0,0,0,0,0,0
57046,"Archer Daniels Midland Columbus","NE","41.416442000000004","-97.286327999999997",232132.011606075,0,0,0,0,0,0,0,0
57047,"Nobles Wind Project","MN","43.703600000000002","-95.713099999999997",0,0,0,0,0,0,0,0,0
57049,"NaturEner Glacier Wind Energy 1","MT","48.51","-112.1097",0,0,0,0,0,0,0,0,0
57050,"NaturEner Glacier Wind Energy 2","MT","48.533299999999997","-112.18470000000001",0,0,0,0,0,0,0,0,0
57051,"Noatak","AK","67.569999999999993","-162.97999999999999",0,0,0,0,0,0,0,0,0
57052,"Savoonga","AK","63.25","-169.5889",0,0,0,0,0,0,0,0,0
57053,"Alakanuk","AK","62.683300000000003","-164.65440000000001",0,0,0,0,0,0,0,0,0
