"Plant.Code","Plant.Name","State","Latitude","Longitude","Hydropower","Solar","Solar.Thermal","Wind","Geothermal","Solid.Biomass.RDF","Biogas","Oil","Natural.Gas","Uranium","Lignite.Coal.gfc","Ligite.Coal.ngp","Bituminous.Coal.avg","Bituminous.Coal.app","Bituminous.Coal.int","Bituminous.Coal.rmr","Subbituminous.Coal.avg","Subbituminous.Coal.ngp","Subbituminous.Coal.rmr","total.wc"
58146,"Twin Rivers Paper Co LLC","ME","47.36","-68.328610999999995",0,0,0,0,0,56594.3008230042,0,0,0,0,0,0,0,0,0,0,0,0,0,56594.3008230042
58147,"Prescott Solar Plant","AZ","34.649444000000003","-112.42749999999999",0,52.5209490967195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5209490967195
58148,"RE Kansas South LLC","CA","36.226111000000003","-119.83416699999999",0,104.73992888707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.73992888707
58149,"TA-High Desert LLC","CA","34.708888999999999","-118.304722",0,113.945058592346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.945058592346
58150,"Black Cap Solar Plant","OR","42.313333","-120.431944",0,8.50053465708056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50053465708056
58151,"Central Utility Plant - Texas A&M","TX","30.617778000000001","-96.343333000000001",0,0,0,0,0,0,0,210.989860062016,78240.2314696316,0,0,0,0,0,0,0,0,0,0,78451.2213296936
58152,"Danbury Hospital Cogen Plant","CT","41.405278000000003","-73.447500000000005",0,0,0,0,0,0,0,0,10507.1563902965,0,0,0,0,0,0,0,0,0,0,10507.1563902965
58153,"Eastern Maine Medical Center","ME","44.808332999999998","-68.750833",0,0,0,0,0,0,0,2.21688752006686,12883.4264238785,0,0,0,0,0,0,0,0,0,0,12885.6433113986
58154,"North Sky River Energy LLC","CA","35.347777999999998","-118.18638900000001",0,0,0,1518.51000807811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518.51000807811
58155,"Perrin Ranch Wind LLC","AZ","35.415556000000002","-112.271111",0,0,0,696.633644166176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.633644166176
58156,"SUNY Old Westbury College","NY","40.788888999999998","-73.564999999999998",0,0,0,0,0,0,0,0,3229.736298422,0,0,0,0,0,0,0,0,0,0,3229.736298422
58157,"University of Rochester","NY","43.123888999999998","-77.628889000000001",0,0,0,0,0,0,0,197.399375699867,74010.6197923028,0,0,0,0,0,0,0,0,0,0,74208.0191680027
58158,"Wesleyan University Cogen 1","CT","41.556389000000003","-72.653889000000007",0,0,0,0,0,0,0,0,3829.89854329577,0,0,0,0,0,0,0,0,0,0,3829.89854329577
58159,"UCONN Cogen Facility","CT","41.809167000000002","-72.254166999999995",0,0,0,0,0,0,0,7029.75032613202,47495.3671646617,0,0,0,0,0,0,0,0,0,0,54525.1174907937
58160,"Williams College - Campus CHP","MA","42.709721999999999","-73.202222000000006",0,0,0,0,0,0,0,1479.14590795418,4524.19060711167,0,0,0,0,0,0,0,0,0,0,6003.33651506585
58161,"Western Michigan University Power Plant","MI","42.28","-85.606388999999993",0,0,0,0,0,0,0,0,33322.328361629,0,0,0,0,0,0,0,0,0,0,33322.328361629
58162,"Cirrus Wind 1 LLC","TX","33.033056000000002","-101.6875",0,0,0,482.988027563724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.988027563724
58163,"Mercy Medical Center","NY","40.688333","-73.630832999999996",0,0,0,0,0,0,0,14.2651892595607,0,0,0,0,0,0,0,0,0,0,0,14.2651892595607
58164,"Slayton Solar","MN","43.980277999999998","-95.767222000000004",0,5.23610829933474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23610829933474
58165,"College of New Jersey","NJ","40.269444","-74.773332999999994",0,0,0,0,0,0,0,0,17849.620864253,0,0,0,0,0,0,0,0,0,0,17849.620864253
58166,"Smith College Central Heating Plant","MA","42.3125","-72.639443999999997",0,0,0,0,0,0,0,0,12466.4110101767,0,0,0,0,0,0,0,0,0,0,12466.4110101767
58167,"William Floyd School District","NY","40.776944","-72.850832999999994",0,0,0,0,0,0,0,0,26453.6280699164,0,0,0,0,0,0,0,0,0,0,26453.6280699164
58168,"Energy Center","CA","34.063056000000003","-117.163889",0,0,0,0,0,0,0,0,3380.64874555331,0,0,0,0,0,0,0,0,0,0,3380.64874555331
58169,"CSUF Trigeneration","CA","33.879443999999999","-117.8875",0,3.58415856448997,0,0,0,0,0,0,10890.0412797201,0,0,0,0,0,0,0,0,0,0,10893.6254382846
58170,"Crafton Hills College Solar Farm","CA","34.043056","-117.098889",0,2.47693777446856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47693777446856
58171,"Prairie Fire","AZ","32.116388999999998","-110.82",0,17.8773723993118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8773723993118
58172,"Seaside Heights Power Plant","NJ","39.943333000000003","-74.078610999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58173,"BMW Manufacturing Co","SC","34.894167000000003","-82.178332999999995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58174,"Wilson Solar","MA","42.264167","-71.98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58175,"Jawbone Wind Project","MT","46.508056000000003","-109.727778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58177,"Kishwaukee CHP Plant","IL","42.221944000000001","-89.093333000000001",0,0,0,0,0,0,0,0,337.343664072069,0,0,0,0,0,0,0,0,0,0,337.343664072069
58178,"M. G. Emmett J. Bean Federal Center","IN","39.853056000000002","-86.014443999999997",0,3.98283699512156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98283699512156
58179,"MTSU Power Co-Gen Plant","TN","35.851388999999998","-86.364999999999995",0,0,0,0,0,0,0,40.7714530864471,19676.8905797316,0,0,0,0,0,0,0,0,0,0,19717.662032818
58180,"UNH 7.9 MW Plant","NH","43.136667000000003","-70.936389000000005",0,0,0,0,0,0,0,3739.98563276671,6365.9183919026,0,0,0,0,0,0,0,0,0,0,10105.9040246693
58181,"Loyola University Health Plant","IL","41.855832999999997","-87.835555999999997",0,0,0,0,0,0,0,0,183315.215196954,0,0,0,0,0,0,0,0,0,0,183315.215196954
58183,"Prairie Horizon Agri Energy","KS","39.761111","-99.305833000000007",0,0,0,0,0,0,0,0,26153.9024737741,0,0,0,0,0,0,0,0,0,0,26153.9024737741
58184,"Rand Whitney CHP Plant","CT","41.452778000000002","-72.136111",0,0,0,0,0,0,0,0,53221.1012088165,0,0,0,0,0,0,0,0,0,0,53221.1012088165
58185,"Amherst College Co Gen","MA","42.371667000000002","-72.512221999999994",0,0,0,0,0,0,0,1299.86717807051,9079.3289316741,0,0,0,0,0,0,0,0,0,0,10379.1961097446
58186,"HVCC Cogen Plant","NY","42.696944000000002","-73.680000000000007",0,0,0,0,0,0,0,68.3379674664089,6152.12858010384,0,0,0,0,0,0,0,0,0,0,6220.46654757025
58187,"180 Raritan Solar","NJ","40.516111000000002","-74.34",0,5.0999260631289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0999260631289
58190,"Thomas M Knott Cogen Facility","CA","35.184443999999999","-120.61833300000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191,"US Magnesium","UT","40.913333000000002","-112.733889",0,0,0,0,0,0,0,1313.16850319091,227784.714998392,0,0,0,0,0,0,0,0,0,0,229097.883501582
58192,"Arkalon Ethanol LLC","KS","37.110556000000003","-100.803611",0,0,0,0,0,0,0,0,83973.5500747372,0,0,0,0,0,0,0,0,0,0,83973.5500747372
58193,"Bonanza BioEnergy LLC","KS","37.958610999999998","-100.836111",0,0,0,0,0,0,0,0,40420.3261835127,0,0,0,0,0,0,0,0,0,0,40420.3261835127
58194,"West Campus Steam Plant","PA","40.792777999999998","-77.864722",0,0,0,0,0,0,0,0,9309.67611090548,0,0,0,0,0,0,0,0,0,0,9309.67611090548
58195,"East Campus Steam Plant","PA","40.809167000000002","-77.847499999999997",0,0,0,0,0,0,0,69.8801500890642,23072.7423068334,0,0,0,0,0,0,0,0,0,0,23142.6224569225
58196,"Cargill Salt Hersey","MI","43.834167000000001","-85.355833000000004",0,0,0,0,0,0,0,0,3773.3867922834,0,0,0,0,0,0,0,0,0,0,3773.3867922834
58197,"Poet Biorefining Lake Crystal","MN","44.093333000000001","-94.276667000000003",0,0,0,0,0,0,0,5962.27079201287,0.71105258913113,0,0,0,0,0,0,0,0,0,0,5962.981844602
58198,"Parnassus Central Utility Plant","CA","37.760832999999998","-122.45611100000001",0,0,0,0,0,0,0,29.3978562443649,34546.9302183483,0,0,0,0,0,0,0,0,0,0,34576.3280745926
58199,"Arizona State University CHP","AZ","33.417222000000002","-111.92833299999999",0,0,0,0,0,0,0,0,18927.0686946692,0,0,0,0,0,0,0,0,0,0,18927.0686946692
58200,"Burnside Alumina Plant","LA","30.134167000000001","-90.917500000000004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58201,"Monroe Community College Plant","NY","43.103889000000002","-77.610277999999994",0,0,0,0,0,0,0,0,3567.38469931798,0,0,0,0,0,0,0,0,0,0,3567.38469931798
58202,"RE Victor Phelan Solar One LLC","CA","34.536110999999998","-117.47750000000001",0,101.4222138282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.4222138282
58203,"Minco Wind III, LLC","OK","35.372359000000003","-98.182731000000004",0,0,0,1542.94199712146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542.94199712146
58204,"Grassland 3&4 Solar Project","CA","38.500278000000002","-121.69416699999999",0,8.68605828321606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68605828321606
58205,"Grand Ave Plant","MO","39.111944000000001","-94.581111000000007",0,0,0,0,0,0,0,0,14286.1638839988,0,0,0,0,0,0,0,0,0,0,14286.1638839988
58206,"West Gates Solar Station","CA","36.142221999999997","-120.13249999999999",0,46.1934092521408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1934092521408
58207,"Central Utility Plant at White Oak","MD","39.039444000000003","-76.982500000000002",0,0,0,0,0,0,0,501.498511604691,39110.9736300984,0,0,0,0,0,0,0,0,0,0,39612.4721417031
58208,"Cinnamon Bay Edgeboro Landfill","NJ","40.465277999999998","-74.393889000000001",0,0,0,0,0,0,0,0,2.81035070942304,0,0,0,0,0,0,0,0,0,0,2.81035070942304
58209,"NextEra-Blackwell Wind, LLC","OK","36.846666999999997","-97.417500000000004",0,0,0,850.809070314217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.809070314217
58210,"NFM Solar Power LLC","MA","42.610833","-72.474166999999994",0,3.25258442416271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25258442416271
58211,"Hudson Ranch Power II LLC","CA","33.204444000000002","-115.556667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58212,"Buzzard Roost GT","SC","34.171388999999998","-81.911666999999994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58213,"Saddle Mountain Solar I","AZ","33.378332999999998","-113.18083300000001",0,74.128530574713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.128530574713
58214,"West Greenwich Solar","RI","41.649444000000003","-71.709999999999994",0,5.26571313329253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26571313329253
58215,"Lee Combined Cycle Plant","NC","35.373610999999997","-78.089444",0,0,0,0,0,0,0,3443.69379638908,1365928.87477372,0,0,0,0,0,0,0,0,0,0,1369372.56857011
58216,"J.R. Simplot Company","CA","37.806944000000001","-121.2775",0,0,0,0,0,0,0,0,5132.78390411371,0,0,0,0,0,0,0,0,0,0,5132.78390411371
58217,"Grassland 1&2 Solar Project","CA","38.500278000000002","-121.69416699999999",0,9.11236789220826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11236789220826
58218,"Spion Kop Wind Farm","MT","47.333333000000003","-110.639167",0,0,0,454.909423195459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.909423195459
58219,"GL Dairy Biogas","WI","43.124443999999997","-89.545000000000002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58220,"Haviland Plastic Products","OH","41.016111000000002","-84.587500000000006",0,0,0,49.1142032919717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1142032919717
58222,"E.B. Eddy Paper Inc","MI","42.988610999999999","-82.436667",0,0,0,0,0,0,0,73.7356066457022,6457.37329872371,0,0,0,0,0,0,0,0,0,0,6531.10890536941
58223,"Hoag Hospital Cogen Plant","CA","33.622777999999997","-117.93638900000001",0,0,0,0,0,0,0,0,11327.5756395654,0,0,0,0,0,0,0,0,0,0,11327.5756395654
58224,"CCSU Co-Gen-STBY Gen","CT","41.691389000000001","-72.768611000000007",0,0,0,0,0,0,0,0,356.880680449624,0,0,0,0,0,0,0,0,0,0,356.880680449624
58226,"Newberry Solar 1 LLC","CA","34.850833000000002","-116.680278",0,6.83674298865268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83674298865268
58227,"SEPV9 Power Plant","CA","34.192222000000001","-116.090278",0,51.3782025059487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3782025059487
58228,"Milford Solar Farm","DE","38.923056000000003","-75.453333000000001",0,40.5290176882167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5290176882167
58229,"Lake Marion","MN","44.600278000000003","-93.293888999999993",0,0,0,0,0,0,0,233.640667332264,0,0,0,0,0,0,0,0,0,0,0,233.640667332264
58230,"Hastings","MN","44.7","-92.893611000000007",0,0,0,0,0,0,0,342.364542229456,0,0,0,0,0,0,0,0,0,0,0,342.364542229456
58231,"Lincoln Financial Field","PA","39.900832999999999","-75.167500000000004",0,6.56126014039744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56126014039744
58232,"Tahquitz High School","CA","33.767221999999997","-117.0175",0,3.57626394210123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57626394210123
58233,"Wagner Wind LLC","CA","33.908889000000002","-116.555556",0,0,0,61.7422353183363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.7422353183363
58234,"SEPV 8","CA","34.171944000000003","-116.1525",0,65.2589223209586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.2589223209586
58235,"Clayville","NJ","39.424444000000001","-75.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58236,"Marshalltown Generating Station","IA","42.043332999999997","-92.872777999999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58237,"CCSU Fuel Cell Project","CT","41.691943999999999","-72.761111",0,0,0,0,0,0,0,0,3035.31420476529,0,0,0,0,0,0,0,0,0,0,3035.31420476529
58238,"Georgia Mountain Community Wind Farm","VT","44.661667000000001","-73.069999999999993",0,0,0,108.46762198392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.46762198392
58239,"Kent County-Kennedyville","MD","39.297221999999998","-75.982221999999993",0,3.42034514992352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42034514992352
58240,"Kit Carson","NM","36.966667000000001","-105.438056",0,5.92096679155832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92096679155832
58241,"Rock Hall","MD","39.15","-76.23",0,3.56442200851811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56442200851811
58242,"Pattern Panhandle Wind LLC","TX","35.427500000000002","-101.253056",0,0,0,1178.31049165424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178.31049165424
58243,"Kent County - Worton Complex","MD","39.280833000000001","-76.090833000000003",0,3.44797632828413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44797632828413
58244,"West Valley High School Solar","CA","33.719721999999997","-117.009722",0,3.06706079802721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06706079802721
58245,"Northeastern Illinois University Cogen","IL","41.981110999999999","-87.719166999999999",0,0,0,0,0,0,0,0,6.80578906739796,0,0,0,0,0,0,0,0,0,0,6.80578906739796
58246,"Millersville LFG","MD","39.084721999999999","-76.676389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58248,"Pierce College","CA","34.183610999999999","-118.57472199999999",0,2.80061729240709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80061729240709
58249,"VA Sepulveda Ambulatory Care Center","CA","34.248888999999998","-118.483333",0,11.7787766040067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7787766040067
58250,"Tullytown","PA","40.151389000000002","-74.780556000000004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58251,"C&H Sugar Plant","CA","38.057222000000003","-122.218889",0,0,0,0,0,0,0,0,13525.2360346871,0,0,0,0,0,0,0,0,0,0,13525.2360346871
58252,"Alpha Ridge LFG","MD","39.305","-76.901944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58253,"CBS Television City","CA","34.075000000000003","-118.36",0,5.16900400903041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16900400903041
58254,"Chatham","MI","42.934443999999999","-85.347499999999997",0,0,0,0,0,0,0,0,31.7603489811905,0,0,0,0,0,0,0,0,0,0,31.7603489811905
58255,"Rubart","KS","37.558610999999999","-101.09944400000001",0,0,0,0,0,0,0,0,3168.78893363933,0,0,0,0,0,0,0,0,0,0,3168.78893363933
58256,"Los Alamos PV Site","NM","35.875556000000003","-106.31",0,3.03350865287505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03350865287505
58257,"Upper Pacolet Hydro","SC","34.921388999999998","-81.745555999999993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58258,"Central Utilities Plant LAX 2","CA","33.943888999999999","-118.404167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58259,"Kalaeloa Solar Two","HI","21.32","-158.08694399999999",0,22.4325695176173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4325695176173
58260,"Brunswick County Power Station","VA","36.765000000000001","-77.713888999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58261,"FAA NorCal TRACON","CA","38.565832999999998","-121.26222199999999",0,3.64139457680837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64139457680837
58262,"Badger 1","AZ","33.493611000000001","-112.779444",0,79.1001690240248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.1001690240248
58263,"Bay View Cogeneration Facility","OH","41.688333","-83.484722000000005",0,0,0,0,0,0,0,0,208.914022616146,0,0,0,0,0,0,0,0,0,0,208.914022616146
58264,"Apple Data Center - Fuel Cell 1&2","NC","35.588332999999999","-81.266666999999998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58265,"NCAH Central Utility Plant","IA","42.046111000000003","-93.579443999999995",0,0,0,0,0,0,0,77.0127447188445,10189.0788654252,0,0,0,0,0,0,0,0,0,0,10266.091610144
58266,"Port Westward Unit 2","OR","46.178888999999998","-123.171944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58268,"UNC-CH LFG Facility","NC","35.938611000000002","-79.059167000000002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58269,"Bay View Backup Power Facility","OH","41.688333","-83.484722000000005",0,0,0,0,0,0,0,11.9519153255779,58.5771894855645,0,0,0,0,0,0,0,0,0,0,70.5291048111424
58270,"Acushnet AD Makepeace","MA","41.798889000000003","-70.743611000000001",0,11.5162804095809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5162804095809
58271,"Acushnet Hawes Reed Road","MA","41.662222","-71.042500000000004",0,3.22201249896229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22201249896229
58272,"Easthampton Landfill-City of Easthampton","MA","42.286943999999998","-72.701389000000006",0,5.28150237807002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28150237807002
58273,"South Robeson Farm","NC","34.580556000000001","-79.270555999999999",0,18.0826325814191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0826325814191
58274,"Raeford Farm","NC","34.968888999999997","-79.211944000000003",0,17.8359256317709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8359256317709
58275,"Mass Midstate Solar 3","MA","42.219721999999997","-71.878611000000006",0,7.37555096668448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37555096668448
58276,"Mass Midstate Solar 2","MA","42.170278000000003","-71.878611000000006",0,8.75908354031194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75908354031194
58277,"Paia Hydroelectric Plant","HI","20.886666999999999","-156.33777799999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58278,"TNSG North Plant","AK","70.235277999999994","-148.383611",0,0,0,0,0,0,0,21.0122382336772,35571.4554203449,0,0,0,0,0,0,0,0,0,0,35592.4676585786
58279,"Mass Midstate Solar 1","MA","42.219721999999997","-71.878332999999998",0,8.94855447764181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94855447764181
58280,"Millbury Solar","MA","42.164721999999998","-71.795000000000002",0,7.29463108719985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29463108719985
58281,"Mililani South PV","HI","21.422778000000001","-158.01833300000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58282,"Leicester One MA Solar LLC","MA","42.222777999999998","-71.878611000000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58283,"Freetown Solar","MA","41.766388999999997","-70.980833000000004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58284,"La Luz Energy Center","NM","34.616110999999997","-106.815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58285,"Zuni Solar 1","CA","34.539444000000003","-117.169444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58286,"Zuni Solar 2","CA","34.537778000000003","-117.169444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58287,"Helen Solar 1","CA","36.361666999999997","-119.581667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58288,"Helen Solar 2","CA","36.362222000000003","-119.580556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58289,"Venable Solar 1","CA","33.598889","-114.57166700000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58290,"Venable Solar 2","CA","33.597222000000002","-114.57166700000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58291,"Tehachapi Spindle","CA","35.046111000000003","-118.194722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58292,"Jewish Community Center PV","AZ","33.603056000000002","-111.924722",0,4.33217403582351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33217403582351
58293,"Paradise Valley H.S. PV","AZ","33.638333000000003","-112",0,5.23808195493193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23808195493193
58295,"SREC Bath LFGTE","NY","42.325000000000003","-77.378889000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58296,"Roll Delano 2","CA","35.739722","-119.238056",0,0,0,0,0,0,0,0,1339.72465686435,0,0,0,0,0,0,0,0,0,0,1339.72465686435
58297,"Roll Delano","CA","35.734166999999999","-119.236667",0,0,0,0,0,0,0,0,1587.20481752909,0,0,0,0,0,0,0,0,0,0,1587.20481752909
58298,"Roll Lost Hills","CA","35.653055999999999","-119.88972200000001",0,0,0,0,0,0,0,0,828.816441750086,0,0,0,0,0,0,0,0,0,0,828.816441750086
58299,"Xilinx San Jose","CA","37.252777999999999","-121.934167",0,0,0,0,0,0,0,0,1605.15043049287,0,0,0,0,0,0,0,0,0,0,1605.15043049287
58300,"Honda Torrance","CA","33.838056000000002","-118.315",0,0,0,0,0,0,0,0,1397.42149552528,0,0,0,0,0,0,0,0,0,0,1397.42149552528
58301,"Juniper Networks Sunnyvale","CA","37.406944000000003","-122.026944",0,0,0,0,0,0,0,0,1278.77729208169,0,0,0,0,0,0,0,0,0,0,1278.77729208169
58302,"Life Technologies Carlsbad","CA","33.137222000000001","-117.28694400000001",0,0,0,0,0,0,0,0,1827.2019961844,0,0,0,0,0,0,0,0,0,0,1827.2019961844
58303,"Taylor Farms Salinas","CA","36.657499999999999","-121.623333",0,0,0,0,0,0,0,0,1654.85639243785,0,0,0,0,0,0,0,0,0,0,1654.85639243785
58304,"Kingsburg Solar","CA","36.505277999999997","-119.540278",0,14.8517583688255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8517583688255
58305,"PCIP Solar","NC","36.3125","-78.967500000000001",0,3.45981826186725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45981826186725
58306,"Exeter Solar","CA","36.267499999999998","-119.12222199999999",0,12.9452070619437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9452070619437
58307,"Ivanhoe Solar","CA","36.387500000000003","-119.255",0,13.266912924285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.266912924285
58308,"Lindsay Solar","CA","36.211944000000003","-119.133889",0,15.3037255005811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3037255005811
58309,"Porterville Solar","CA","36.102778000000001","-119.039722",0,13.776116068359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.776116068359
58310,"Lake Charles Plant","LA","30.148889","-93.335555999999997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58311,"Chadbourn Farm","NC","34.193888999999999","-78.454443999999995",0,19.1957743382321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1957743382321
58312,"Warrenton Farm","NC","36.414999999999999","-78.171110999999996",0,15.1714905755696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1714905755696
58313,"Mocksville Farm","NC","35.878610999999999","-80.541944000000001",0,18.1102637597797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1102637597797
